Date,Close,SMA_20,SMA_50,EMA_20,RSI_14,Return
2020-10-16,19.4627628326416,18.979244709014893,20.23826930999756,19.4627628326416,100.0,0.020260497429805957
2020-10-17,19.4627628326416,18.979244709014893,20.23826930999756,19.4627628326416,100.0,0.020260497429805957
2020-10-18,19.4627628326416,18.979244709014893,20.23826930999756,19.4627628326416,100.0,0.020260497429805957
2020-10-19,19.4627628326416,18.979244709014893,20.23826930999756,19.4627628326416,100.0,0.020260497429805957
2020-10-20,19.857088088989258,18.979244709014893,20.23826930999756,19.500317618960427,100.0,0.020260497429805957
2020-10-21,18.993328094482422,18.979244709014893,20.23826930999756,19.452032902343472,31.343285844884534,-0.04349882473381328
2020-10-22,18.927602767944336,18.979244709014893,20.23826930999756,19.40208717525784,29.787135945410895,-0.0034604428571514134
2020-10-23,18.983936309814453,18.979244709014893,20.23826930999756,19.362263283310853,32.65302455938628,0.0029762639548587266
2020-10-24,18.983936309814453,18.979244709014893,20.23826930999756,19.32623214297786,32.65302455938628,0.0
2020-10-25,18.983936309814453,18.979244709014893,20.23826930999756,19.29363253981944,32.65302455938628,0.0
2020-10-26,18.589611053466797,18.979244709014893,20.23826930999756,19.22658287445252,25.396820278330452,-0.020771522297185263
2020-10-27,18.44878578186035,18.979244709014893,20.23826930999756,19.152506960872316,23.529476202141865,-0.007575482413344159
2020-10-28,18.16712188720703,18.979244709014893,20.23826930999756,19.058660763380384,20.512849452050162,-0.01526734051680867
2020-10-29,18.54267120361328,18.979244709014893,20.23826930999756,19.009518900545423,32.11683540502767,0.02067192143796337
2020-10-30,18.364288330078125,18.979244709014893,20.23826930999756,18.94806837002473,30.034203288036338,-0.0096201281668844
2020-10-31,18.364288330078125,18.979244709014893,20.23826930999756,18.892470270982198,30.034203288036338,0.0
2020-11-01,18.364288330078125,18.979244709014893,20.23826930999756,18.842167228991336,30.034203288036338,0.0
2020-11-02,18.692888259887695,18.979244709014893,20.23826930999756,18.827950184314798,37.49996903142691,0.017893420311386077
2020-11-03,18.9182186126709,18.979244709014893,20.23826930999756,18.836547177491568,33.87096985591813,0.012054335833522778
2020-11-04,18.67411231994629,18.979244709014893,20.23826930999756,18.821077191058684,43.032785179104145,-0.0129032388155782
2020-11-05,19.98853302001953,18.979244709014893,20.23826930999756,18.93226346048353,64.98684889076415,0.07038731895541162
2020-11-06,20.138748168945312,18.979244709014893,20.23826930999756,19.04716676605132,65.89153146683549,0.007515066201973619
2020-11-07,20.138748168945312,18.979244709014893,20.23826930999756,19.151126899660273,65.89153146683549,0.0
2020-11-08,20.138748168945312,19.01304397583008,20.23826930999756,19.245186068163612,65.89153146683549,0.0
2020-11-09,20.176305770874023,19.029004859924317,20.23826930999756,19.333864135088415,74.21213812838748,0.0018649422304524155
2020-11-10,19.875865936279297,19.07313175201416,20.23826930999756,19.385483354249452,70.76498410018246,-0.014890725686187434
2020-11-11,20.514297485351562,19.15246648788452,20.23826930999756,19.492989461973462,80.9406117340376,0.03212094261045206
2020-11-12,20.27958106994629,19.217248725891114,20.23826930999756,19.567902948447063,73.7789487702403,-0.011441601428119785
2020-11-13,20.37346839904785,19.286725330352784,20.23826930999756,19.644623467551902,78.15787715082291,0.004629648353076776
2020-11-14,20.37346839904785,19.356201934814454,20.23826930999756,19.71403727055152,78.15787715082291,0.0
2020-11-15,20.37346839904785,19.445394802093507,20.23826930999756,19.776840235170216,78.15787715082291,0.0
2020-11-16,20.476741790771484,19.546792602539064,20.23826930999756,19.84349752617986,76.68538989219736,0.005069013763432606
2020-11-17,20.514297485351562,19.66415138244629,20.23826930999756,19.907383236577164,75.29761094997886,0.0018340659350895017
2020-11-18,20.213857650756836,19.747710704803467,20.23826930999756,19.936571276022846,73.97656962819343,-0.014645387433289359
2020-11-19,20.50490951538086,19.854741764068603,20.23826930999756,19.990698727390274,61.80252084721113,0.014398630367970622
2020-11-20,20.739625930786133,19.973508644104005,20.23826930999756,20.06202512771369,63.22313529250289,0.011446839852144342
2020-11-21,20.739625930786133,20.092275524139403,20.23826930999756,20.126558537530112,63.22313529250289,0.0
2020-11-22,20.739625930786133,20.194612407684325,20.23826930999756,20.184945908316397,63.22313529250289,0.0
2020-11-23,21.13395118713379,20.305399036407472,20.23826930999756,20.275327363441864,68.21423699890008,0.019013132525322662
2020-11-24,21.42500114440918,20.442943477630614,20.23826930999756,20.384820104486373,79.56988229468924,0.01377167736871554
2020-11-25,21.79115867614746,20.53307476043701,20.23826930999756,20.51875711131124,77.19997237108879,0.01709019893489394
2020-11-26,21.79115867614746,20.61569528579712,20.23826930999756,20.63993821272421,85.77770835440111,0.0
2020-11-27,22.147930145263672,20.716154384613038,20.23826930999756,20.78355649201368,87.35171994029051,0.01637230375944765
2020-11-28,22.147930145263672,20.816613483428956,20.23826930999756,20.91349683994225,87.35171994029051,0.0
2020-11-29,22.147930145263672,20.915194702148437,20.23826930999756,21.03106191663953,87.35171994029051,0.0
2020-11-30,22.09160041809082,21.025981426239014,20.23826930999756,21.132065583444415,84.67746493756712,-0.0025433404748613775
2020-12-01,21.88504981994629,21.09451904296875,20.23826930999756,21.203778367873163,77.44366874326481,-0.009349734479869865
2020-12-02,21.687883377075195,21.164934158325195,20.23826930999756,21.249883606844786,80.78430029126648,-0.009009184100252532
2020-12-03,21.53766632080078,21.223144054412842,20.23826930999756,21.277291484364405,72.91669840947375,-0.006926312432738335
2020-12-04,21.603384017944336,21.284639835357666,20.23826930999756,21.308347916133922,70.72072154514325,0.0030512914521330092
2020-12-05,21.603384017944336,21.34613561630249,20.23826930999756,21.336446592496817,70.72072154514325,0.0
2020-12-06,21.603384017944336,21.402467727661133,20.23826930999756,21.3618692044442,70.72072154514325,0.0
2020-12-07,21.6972713470459,21.461616420745848,20.23826930999756,21.39381226564436,65.78946805666934,0.004345954736701296
2020-12-08,22.27937126159668,21.564892101287843,20.29460147857666,21.47815121763982,70.58824610881707,0.02682825435697178
2020-12-09,21.734825134277344,21.626387882232667,20.33215621948242,21.50259635255768,48.74996931531246,-0.02444171879562773
2020-12-10,22.063430786132812,21.692578125,20.39355827331543,21.556009155755316,55.27272458639757,0.015118854181036534
2020-12-11,22.185483932495117,21.764871025085448,20.458715896606446,21.61595913449244,50.79997887200907,0.005531920558747183
2020-12-12,22.185483932495117,21.8371639251709,20.52274684906006,21.670199591445076,50.79997887200907,0.0
2020-12-13,22.185483932495117,21.889740562438966,20.586777801513673,21.7192742905927,50.79997887200907,0.0
2020-12-14,22.505107879638672,21.94374589920044,20.657201232910158,21.794115584787555,57.92017898098619,0.014406895432891531
2020-12-15,23.55797576904297,22.032086753845213,20.75656852722168,21.962102269002358,74.19771335684975,0.0467835077723342
2020-12-16,23.55797576904297,22.12042760848999,20.85875232696533,22.11409022138718,78.6857533065064,0.0
2020-12-17,24.02800941467285,22.21443157196045,20.97597007751465,22.296368239795342,84.7868148381029,0.019952208552975303
2020-12-18,24.357030868530273,22.32488660812378,21.09225727081299,22.492621823484384,85.82921940813083,0.013693246418344796
2020-12-19,24.357030868530273,22.43534164428711,21.21211212158203,22.67018458967923,85.82921940813083,0.0
2020-12-20,24.357030868530273,22.548613166809083,21.331966972351076,22.830836616236475,85.82921940813083,0.0
2020-12-21,24.780057907104492,22.69336357116699,21.4602823638916,23.016476739176284,86.94722086842661,0.017367758856059012
2020-12-22,25.68252182006836,22.89309549331665,21.600075035095216,23.270385794499337,87.87807894688797,0.03641895900110592
2020-12-23,26.096147537231445,23.121019554138183,21.743633613586425,23.539505960473825,100.0,0.016105338878360298
2020-12-24,26.049142837524414,23.343307495117188,21.89113422393799,23.778518996383404,98.84784536704709,-0.0018012122149435594
2020-12-25,26.049142837524414,23.565595436096192,22.012346420288086,23.99476888601588,98.81231330947422,0.0
