AAPL,SMA_20,SMA_50,RSI_14,EMA_20,Return
127.60694885253906,122.01143531799316,117.89776260375976,75.27564208696373,122.42820044003648,-0.006975638225300562
128.591064453125,122.48499221801758,118.2333056640625,74.64736612203538,123.01513986985442,0.007712084721366974
128.591064453125,122.95854911804199,118.48947509765625,78.31776472585551,123.54618030635638,0.0
128.591064453125,123.4321060180664,118.74827560424805,78.31776472585551,124.02664546319149,0.0
128.591064453125,123.83258399963378,119.00707611083985,78.31776472585551,124.46135203366134,0.0
133.19020080566406,124.43232498168945,119.35785934448242,85.55108901988956,125.29267096432827,0.03576559827153125
131.4167938232422,125.070068359375,119.71936050415039,70.94088748063626,125.87592076041531,-0.013314845774648476
130.29624938964844,125.58065338134766,120.06527145385742,66.62934557218482,126.29690443938989,-0.008526645651551257
129.29258728027344,126.08149185180665,120.32251159667969,61.139076148256954,126.58220756709309,-0.007702924021807944
129.29258728027344,126.58233032226562,120.5852082824707,68.99809210678873,126.84033896834836,0.0
129.29258728027344,127.0831687927246,120.84693115234376,68.99809210678873,127.07388642662694,0.0
129.29258728027344,127.61470184326171,121.1086540222168,68.99809210678873,127.28519126983137,0.0
126.09659576416016,127.68924369812012,121.30645706176757,53.356169813623325,127.1719916978627,-0.024719062270640357
127.65557861328125,127.84514503479004,121.51517181396484,47.198816988099296,127.21804759456921,0.012363401562694554
123.35853576660156,127.74283409118652,121.65568008422852,38.538175207542416,126.85047503952467,-0.033661222590961826
127.56793975830078,127.95038032531738,121.9068797302246,47.6488724833768,126.91880501274143,0.03412332973588095
128.66896057128906,128.21297760009764,122.16821228027344,50.17038248448034,127.08548649450786,0.00863085831028032
128.66896057128906,128.47557487487794,122.45487884521485,50.17038248448034,127.2362935494394,0.0
128.66896057128906,128.66168365478515,122.74154541015625,50.17038248448034,127.37273802771078,0.0
125.67757415771484,128.52039527893066,122.96838424682618,32.32443082296015,127.21129384961594,-0.023248702719696257
125.502197265625,128.41515769958497,123.25972900390624,34.95274866731987,127.04852274637871,-0.0013954509646229019
127.53866577148438,128.36253776550294,123.56607864379883,43.29685793809049,127.09520303448402,0.016226556588082586
125.60938262939453,128.2134536743164,123.81708297729492,41.432398176040415,126.9536963292374,-0.01512704504488549
123.88469696044922,127.97813529968262,124.0335935974121,38.35492345023486,126.6614106750671,-0.013730548091569927
123.88469696044922,127.74281692504883,124.23919097900391,38.35492345023486,126.3969617498654,0.0
123.88469696044922,127.27754173278808,124.44478836059571,38.35492345023486,126.15769843658767,0.0
123.88469696044922,126.90093688964843,124.6503857421875,44.47678450318913,125.94122210552686,0.0
124.55702209472656,126.61397552490234,124.82148971557618,41.904275524214576,125.8093935330697,0.0054270232786861605
128.6494903564453,126.58182067871094,125.00292205810547,63.97326627738756,126.07987894481975,0.03285618259728773
133.3655548095703,126.78546905517578,125.27166015625,64.91226761918256,126.77375283670075,0.036658244351053026
135.5092315673828,127.09630126953125,125.58599990844726,66.69846553392671,127.6057031920038,0.01607369129812719
135.5092315673828,127.40713348388672,125.91378601074219,66.69846553392671,128.35842018013514,0.0
135.5092315673828,127.87776527404785,126.24157211303711,66.69846553392671,129.0394498360635,0.0
139.26068115234375,128.45802040100097,126.64438720703124,81.9725918170537,130.012900437614,0.027684088689525987
139.49456787109375,129.2648220062256,127.02264846801758,82.84546508904054,130.9159163836597,0.0016794885448976338
138.42263793945312,129.80755691528321,127.36719360351563,76.76065955092011,131.6308422461162,-0.007684384761356355
133.57992553710938,130.05310516357423,127.66555358886718,67.14154310723623,131.81646922621078,-0.03498497409406387
128.581298828125,130.04872207641603,127.83548858642578,58.853781784301816,131.50835775972644,-0.037420493303057856
128.581298828125,130.04433898925782,128.02159820556642,58.853781784301816,131.22959024243107,0.0
128.581298828125,130.18952522277831,128.20770782470703,58.853781784301816,130.97737201249717,0.0
130.70547485351562,130.44968910217284,128.43630096435547,61.90474161360434,130.95147704497512,0.016520100860312636
131.5337371826172,130.6494426727295,128.69373718261718,62.110984557518606,131.00693039141723,0.006336860257994736
130.51060485839844,130.89450378417968,128.8118341064453,53.61607306975756,130.9596612930345,-0.007778478329086513
133.87225341796875,131.39388160705568,128.99852813720702,51.039189853135845,131.2370510192187,0.02575766592467832
133.4574737548828,131.87252044677734,129.15958251953126,45.47085413256267,131.44851985118672,-0.0030983243539715044
133.4574737548828,132.351159286499,129.36039169311525,45.47085413256267,131.63984879439587,0.0
133.4574737548828,132.8297981262207,129.5612008666992,45.47085413256267,131.8129559334899,0.0
133.6039276123047,133.28214340209962,129.76493911743165,35.14945444261332,131.9835246648056,0.0010973822094884067
132.72561645507812,133.48594970703124,129.9205157470703,32.81122375438429,132.05420007340297,-0.006573992044419996
132.12063598632812,133.42370376586913,129.99286163330078,33.60824382205486,132.06052730320536,-0.00455812890463958
131.8668670654297,133.2415855407715,130.0780599975586,44.1470476913404,132.04208347103625,-0.0019207364466872212
132.10107421875,133.07117767333983,130.1482601928711,67.83118075761183,132.04770163748518,0.0017760879478854186
132.10107421875,132.9007698059082,130.2184603881836,67.83118075761183,132.05278474046278,0.0
132.10107421875,132.54278945922852,130.2886605834961,67.83118075761183,132.0573837383949,0.0
132.10107421875,132.17311477661133,130.3588607788086,59.009046279441776,132.06154473652396,0.0
129.97373962402344,131.75066986083985,130.29453155517578,41.3760991180063,131.86270615438104,-0.016103840239814038
127.68048858642578,131.45569801330566,130.21980545043945,36.281197923331305,131.46439971933768,-0.017643956727192545
126.57777404785156,131.355521774292,130.1454359436035,4.72530282510489,130.99900679824376,-0.008636515655466082
126.73389434814453,131.26315155029297,130.09426208496095,6.884334145150575,130.59280561252,0.001233394262676324
126.73389434814453,131.17078132629393,130.04308822631836,6.884334145150575,130.22529025400806,0.0
126.73389434814453,130.9722023010254,129.99191436767578,6.884334145150575,129.89277635821153,0.0
122.95735168457031,130.54338302612305,129.86520965576173,3.4157658950854284,129.23225972262665,-0.029798994838743487
122.82072448730469,130.15888900756835,129.79969223022462,3.652854254249675,128.62163731926265,-0.0011111755043010652
122.32305145263672,129.58142890930176,129.6930416870117,3.689909420120003,128.0217719986316,-0.004052028163369248
118.0683364868164,128.81197204589844,129.58723770141603,2.677292596300319,127.07382575941111,-0.03478260978036285
118.33180236816406,128.0556884765625,129.4025149536133,2.8722167501062756,126.24125210310187,0.002231469411590137
118.33180236816406,127.29940490722656,129.19577178955078,2.8722167501062756,125.48797117596494,0.0
118.33180236816406,126.53579864501953,128.9890286254883,2.8722167501062756,124.80643128950773,0.0
124.70413208007812,126.13472442626953,128.90973205566405,32.37209417336487,124.7966885076573,0.053851370336504445
122.0986099243164,125.63362312316895,128.8381527709961,31.650720365602922,124.5397286425772,-0.020893631287923986
119.11250305175781,124.99590492248535,128.71035888671875,30.66076157497737,124.0228500148801,-0.024456518173380903
117.22911071777344,124.25230674743652,128.50416778564454,29.616994831339866,123.37582722467947,-0.015811877726773838
118.48795318603516,123.57165069580078,128.36173919677734,32.84612728006846,122.91031541147524,0.01073830945704568
118.48795318603516,122.89099464416503,128.25380432128907,32.84612728006846,122.48913805667142,0.0
118.48795318603516,122.2103385925293,128.14586944580077,32.84612728006846,122.10807283089653,0.0
113.55013275146484,121.38915824890137,127.9391781616211,31.33228666895782,121.29303091856971,-0.04167360733135084
118.1659164428711,120.91342964172364,127.82480255126953,42.15719318488284,120.9952104923127,0.040649742801350586
117.08273315429688,120.4386775970459,127.67531677246093,41.34151171682267,120.62259360297786,-0.009166630456404867
119.0149154663086,120.0527286529541,127.4826252746582,51.694032614121575,120.46948139948555,0.016502709323204856
118.10736846923828,119.62140235900878,127.17746154785156,49.60739570034431,120.24451826327152,-0.007625489574264566
118.10736846923828,119.19007606506348,126.82942428588868,49.60739570034431,120.04098018764931,0.0
118.10736846923828,118.94757690429688,126.48138702392578,49.60739570034431,119.85682669065778,0.0
120.99588775634766,118.85633506774903,126.19112014770508,42.61273532470272,119.96530869691397,0.024456723780631018
122.53775024414062,118.86707000732422,125.85666152954101,50.913534286857924,120.21030312998317,0.012743098268743314
121.74729919433594,119.0510181427002,125.50171615600586,56.0321572523596,120.35668370754058,-0.006450673757514069
117.61945343017578,119.01540069580078,125.08565246582032,50.81037639110945,120.09599510969632,-0.0339050294460429
117.09246063232422,118.95343360900878,124.75590316772461,47.012073243165716,119.80994420708944,-0.004480490110119528
117.09246063232422,118.8914665222168,124.52612640380859,47.012073243165716,119.55113624758799,0.0
117.09246063232422,118.5108829498291,124.29634963989258,47.012073243165716,119.31697666518191,0.0
120.41039276123047,118.42647209167481,124.13293151855468,65.7835573579882,119.42111153147225,0.028336001404263955
119.58090209960938,118.44989204406738,123.91044006347656,53.94234125308911,119.43632968081864,-0.006888862685349273
117.1900634765625,118.44793968200683,123.62356658935546,50.278727032955885,119.22239956612759,-0.01999348207839524
117.67798614501953,118.40744132995606,123.36691421508789,46.24656323013956,119.07531257364111,0.0041635156939274776
118.28302001953125,118.39719467163086,123.05512954711914,50.50166407877758,118.99985613991636,0.005141436341085104
118.28302001953125,118.38694801330567,122.7516404724121,50.50166407877758,118.93158603321301,0.0
118.28302001953125,118.62359237670898,122.44815139770508,50.50166407877758,118.86981784143379,0.0
118.45867156982422,118.63823013305664,122.14817535400391,41.424859804794224,118.83066105366146,0.0014850106994559464
117.00466918945312,118.63432693481445,121.81619018554687,31.18788150444655,118.656757066594,-0.012274343119862197
119.2003402709961,118.64359817504882,121.54568466186524,42.0957773904215,118.70852689558468,0.01876567060745038
120.0298080444336,118.73972015380859,121.30386810302734,59.40589225128109,118.83436319547506,0.006958602396199165
120.0298080444336,118.83584213256836,121.06712692260743,61.954032410305324,118.94821508585207,0.0
120.0298080444336,118.93196411132813,120.82570159912109,61.954032410305324,119.05122393905032,0.0
120.0298080444336,118.88366012573242,120.58427627563476,61.954032410305324,119.1444224252773,0.0
122.85975646972656,118.89976043701172,120.39944992065429,60.38039538512575,119.49826376284389,0.023577046996903883
123.16227722167969,118.9705093383789,120.22067398071289,65.88748544661955,119.84721742559016,0.002462325831059875
124.81147766113281,119.33011054992676,120.11742874145507,86.19104826274969,120.32000411468947,0.013390467249032145
127.2120590209961,119.83609046936036,120.10806015014649,88.31382970895409,120.97639029624249,0.01923365867345095
129.788330078125,120.47088394165038,120.17227127075195,89.91208893584631,121.81562265642178,0.02025178333685873
129.788330078125,121.10567741394043,120.23335998535157,89.91208893584631,122.57492812515542,0.0
129.788330078125,121.57457427978515,120.29444869995118,89.91208893584631,123.261918787343,0.0
128.07081604003906,121.99906997680664,120.32118713378907,80.12233673492321,123.71990900188548,-0.013233193131093501
131.1837615966797,122.6987548828125,120.48571533203125,90.24922056310038,124.4307521061516,0.02430643961593426
128.8417510986328,123.25694313049317,120.60613586425781,77.14290869148533,124.85084724829267,-0.0178528993950281
131.25210571289062,123.90539741516113,120.78471694946289,79.01115888902608,125.46049091158771,0.018707869100696994
130.92030334472656,124.53726158142089,121.0417562866211,77.6785766224217,125.98047304807713,-0.0025279774854802817
130.92030334472656,125.16912574768067,121.29352630615234,77.6785766224217,126.45093307632945,0.0
130.92030334472656,125.79220733642578,121.5452963256836,77.6785766224217,126.87658738760537,0.0
131.58387756347656,126.52116775512695,121.81033782958984,74.91641419511838,127.32490073768834,0.005068535603700353
129.89566040039062,127.05593376159668,121.9141683959961,67.8202816005014,127.56973499127903,-0.012829969707128686
130.27622985839844,127.56825485229493,122.07772079467773,65.5038632168423,127.82749640719517,0.00292980886994032
128.75393676757812,128.00446128845215,122.27054946899415,54.603842682469555,127.91572882246975,-0.011685117787603616
131.07647705078125,128.55679473876953,122.5474967956543,53.90541150694666,128.21675246326132,0.01803859626751203
131.07647705078125,129.1091281890869,122.79926727294922,53.90541150694666,128.48910718588226,0.0
131.07647705078125,129.51996421813965,123.05103775024413,53.90541150694666,128.7355233634917,0.0
131.46673583984375,129.93518714904786,123.31061340332032,61.19689080069429,128.99563883743,0.002977336573604328
131.14474487304688,130.25185050964356,123.66250564575195,49.84233898167137,129.20031560272685,-0.002449220061180646
130.35430908203125,130.40896301269532,123.90627349853516,56.988324006356166,129.31021974361298,-0.006027201408495553
130.25672912597656,130.4323829650879,124.16975341796875,44.15121677428842,129.40036349431426,-0.0007485748399255199
128.28555297851562,130.35724411010742,124.35516616821289,37.019189566697385,129.2941910642382,-0.015133008180748475
128.28555297851562,130.28210525512696,124.55872985839844,37.019189566697385,129.19813029416937,0.0
128.28555297851562,130.29284210205077,124.76229354858398,37.019189566697385,129.11121816886902,0.0
129.33941650390625,130.20062484741212,124.98693450927735,39.35156563323917,129.13295134363446,0.008214982131051984
124.7626953125,129.99667205810547,125.06227066040039,30.886270142503236,128.71673648352643,-0.03538535517722874
125.00665283203125,129.6843994140625,125.1116487121582,30.17587284894728,128.36339518338403,0.001955372308366732
126.6070327758789,129.4687358856201,125.20884338378906,41.97053111672789,128.19612257314543,0.012802358175272976
127.28148651123047,129.28679504394532,125.40208404541016,33.81089664518825,128.1090143767726,0.0053271427389463
127.28148651123047,129.1048542022705,125.60586456298829,33.81089664518825,128.03020219910192,0.0
127.28148651123047,128.8897346496582,125.80964508056641,33.81089664518825,127.95889594311416,0.0
123.9970932006836,128.59480628967285,125.9477377319336,24.44520312318106,127.58158139621601,-0.02580417153013903
123.07823944091797,128.23490676879882,126.00109466552735,23.48605181049861,127.15269168618762,-0.007410284677226264
120.00884246826172,127.797652053833,126.0096534729004,20.42593599880658,126.4723250940042,-0.024938583673271286
122.15936279296875,127.35179634094239,126.10903945922851,29.283964844314212,126.06156677961988,0.017919682254045277
124.58357238769531,127.02715110778809,126.24715118408203,40.74354429239981,125.92080540896039,0.01984464832904398
124.58357238769531,126.70250587463379,126.3731622314453,40.74354429239981,125.79344988312562,0.0
124.58357238769531,126.35834770202636,126.4991732788086,40.74354429239981,125.67822345498939,0.0
123.43014526367188,125.97261772155761,126.6021157836914,35.29762374794235,125.46412077010201,-0.00925826015354625
122.04206085205078,125.5570053100586,126.67378356933594,41.95444025444437,125.13821030171617,-0.011245910864447817
121.88566589355469,125.1384521484375,126.77140350341797,40.72245612220737,124.82844416760555,-0.001281484083472617
124.44673156738281,124.94651107788086,126.8763313293457,43.925185523682025,124.79209058663196,0.02101203332691104
122.60902404785156,124.66268463134766,126.92791564941406,37.667733237751385,124.5841794877005,-0.014767021169505012
122.60902404785156,124.37885818481445,126.97949996948242,37.667733237751385,124.39606944581011,0.0
122.60902404785156,124.04233856201172,127.03108428955078,37.667733237751385,124.22587464600454,0.0
124.2414779663086,124.01627769470215,127.11531768798828,50.706636452840314,124.22736067650969,0.013314304808591526
124.04597473144531,123.96824378967285,127.13904205322265,52.92036058370835,124.21008582459879,-0.0015735746069946988
123.9970932006836,123.83774681091309,127.15573837280273,64.71869516543568,124.18980081279734,-0.0003940597900701226
122.46240234375,123.59679260253907,127.10875686645508,51.171627500327425,124.02528667288807,-0.012376829305585146
121.80746459960938,123.32309150695801,127.00066497802734,37.565747387874055,123.81406552305201,-0.005348071992759218
121.80746459960938,123.04939041137695,126.84104766845704,37.565747387874055,123.62296067320032,0.0
121.80746459960938,122.93990898132324,126.68143035888671,37.565747387874055,123.45005628523928,0.0
121.80746459960938,122.87637023925781,126.5218130493164,41.89447512717284,123.29361898184595,0.0
121.48489379882812,122.95017280578614,126.39009460449219,46.88531861626583,123.12135944060616,-0.0026482022414764383
122.24732208251953,122.95457077026367,126.21136581420899,51.89344040314147,123.03811778745504,0.006275910196324119
120.76153564453125,122.76346893310547,126.04976150512695,28.258329357327398,122.82130044050992,-0.012153938529511077
123.05867004394531,122.68722381591797,125.88589279174805,52.516378491744135,122.84390706940853,0.019022070124843582
123.05867004394531,122.61097869873046,125.72866012573242,52.516378491744135,122.86436068603109,0.0
123.05867004394531,122.59240493774413,125.5714274597168,52.516378491744135,122.88286633916579,0.0
123.06844329833984,122.64372406005859,125.41439025878907,41.978379732042235,122.90054033527761,7.941947033107688e-05
123.88956451416016,122.74391899108886,125.26050399780273,49.014717006885114,122.99473311421882,0.006672069572130512
124.27078247070312,122.73512153625488,125.14800643920898,51.654779268968866,123.11626162436018,0.003077078832571134
123.27372741699219,122.76835670471192,125.00795639038085,55.24652376234888,123.13125836651561,-0.008023245962469061
124.4858627319336,122.86219863891601,124.92259490966796,66.15590643221029,123.26026830607923,0.009832876317929173
124.4858627319336,122.95604057312012,124.79078262329102,66.15590643221029,123.37699158473201,0.0
124.4858627319336,122.96825981140137,124.65897033691407,66.15590643221029,123.48259836065597,0.0
127.54542541503906,123.14323234558105,124.58834930419921,75.28006572065496,123.86953427059721,0.024577591510884123
126.72434997558594,123.27959518432617,124.49350158691406,72.11246689952912,124.14142148059614,-0.006437513825221952
127.22285461425781,123.51761779785156,124.41506378173828,71.4770575430346,124.43489130284962,0.0039337715187959255
128.8260040283203,123.86854476928711,124.38449768066407,84.46139180171592,124.85309251479921,0.012601111796487263
127.5259017944336,124.15446662902832,124.3298811340332,70.86770423855361,125.1076457795263,-0.010091923937972314
127.5259017944336,124.44038848876953,124.31468811035157,70.86770423855361,125.33795587618414,0.0
127.5259017944336,124.72631034851074,124.29949508666992,70.86770423855361,125.54633167792218,0.0
129.32452392578125,125.1182918548584,124.32027450561523,75.03925375422234,125.90615951105161,0.014103975004599034
130.9667510986328,125.55426330566407,124.35282119750977,76.57868240798099,126.38812061463078,0.012698497724948465
130.6930694580078,126.05083999633788,124.47142868041992,74.31557894153045,126.79811574257145,-0.0020897032134429283
130.4095916748047,126.41838607788085,124.57948745727539,78.56050547751282,127.14206583135558,-0.002169034550789317
130.11630249023438,126.77126770019531,124.6496728515625,74.32430205400573,127.42532646553451,-0.002248984762575401
130.11630249023438,127.12414932250977,124.70636917114258,74.32430205400573,127.68160989645831,0.0
130.11630249023438,127.47654228210449,124.76306549072265,74.32430205400573,127.91348538157985,0.0
131.74874877929688,127.86950149536133,124.85241073608398,70.71301389845496,128.2787485623148,0.012546055012476298
133.26390075683594,128.31915740966798,125.03774688720704,80.16216414034426,128.753524961793,0.011500313980796983
133.87969970703125,128.8494560241699,125.2537760925293,80.37450914863398,129.24173208038712,0.004620898433094434
134.1827392578125,129.33429985046388,125.53725402832032,77.7325827571824,129.71230419252288,0.0022635212914607905
136.81222534179688,129.95061798095702,125.83031127929688,92.25965668067248,130.3884871591204,0.019596306488662396
136.81222534179688,130.5669361114502,126.07488433837891,92.25965668067248,131.00027174794673,0.0
136.81222534179688,131.0302761077881,126.31945739746094,92.25965668067248,131.5537911378372,0.0
136.81222534179688,131.53466987609863,126.56403045654297,90.7445232686355,132.05459439535719,0.0
138.82591247558594,132.11482276916504,126.87194580078125,91.1041485775576,132.69948183156944,0.014718619836482372
141.3185577392578,132.7394504547119,127.25747573852539,95.10343934192629,133.52034620373024,0.017955187322181265
140.0184783935547,133.36407928466798,127.62013198852539,87.54755096151324,134.13921593609447,-0.009199636385349041
141.8463897705078,134.0801036834717,127.96812515258789,90.92772483966834,134.87323249175287,0.013054786753326608
141.8463897705078,134.7961280822754,128.352872467041,90.92772483966834,135.53734270877715,0.0
141.8463897705078,135.4222213745117,128.73761978149415,90.92772483966834,136.13820433370387,0.0
141.2501220703125,135.9363899230957,129.11044174194336,85.73538864147652,136.62505364195232,-0.004203615623633472
142.36451721191406,136.51996231079102,129.47290252685548,85.29200829372668,137.17166922004392,0.007889516308147604
145.79556274414062,137.2892608642578,129.90789428710937,87.92793615392685,137.99299241281503,0.024100426141433484
145.140625,138.04047698974608,130.3307649230957,84.114492778408,138.67371932588026,-0.004492165137357396
143.09762573242188,138.68954315185547,130.74346939086914,70.30959410394615,139.0950437455509,-0.014075998829260361
143.09762573242188,139.33860931396484,131.16927261352538,70.30959410394615,139.47624203001482,0.0
143.09762573242188,139.9060531616211,131.59507583618165,70.30959410394615,139.82113571595835,0.0
139.24624633789062,140.20517044067384,131.94385147094727,56.29748299652746,139.76638434661857,-0.026914348682017586
142.863037109375,140.65433731079102,132.3649629211426,59.645062909795875,140.06130365735726,0.025974062975514522
142.12989807128906,141.05169525146485,132.7778630065918,52.1162883998166,140.2583126491603,-0.005131761531323553
143.4984130859375,141.38600463867186,133.20288482666015,59.04472052546875,140.56689364313908,0.009628621656803116
145.21884155273438,141.80633544921875,133.6920309448242,58.81460990973098,141.00993630119578,0.01198918113308034
145.21884155273438,142.22666625976564,134.135234375,58.81460990973098,141.41078442038992,0.0
145.21884155273438,142.6469970703125,134.57843780517578,58.81460990973098,141.77345652823223,0.0
145.63916015625,142.9876594543457,135.03004760742186,61.578162661029204,142.14161877851964,0.002894380639739458
143.46910095214844,143.09518661499024,135.43806076049805,52.76013268768826,142.26804565219857,-0.01490024524841671
141.71929931640625,143.18022766113282,135.79465545654296,38.87990689062646,142.2157840964088,-0.012196365796742548
142.36451721191406,143.2061340332031,136.15653015136718,42.42272794288527,142.22994915502838,0.0045527877898075
142.5795135498047,143.24279022216797,136.54264587402344,48.4290725444167,142.26324100214995,0.0015101820460683424
142.5795135498047,143.27944641113282,136.90451889038087,48.4290725444167,142.2933621971647,0.0
142.5795135498047,143.3459159851074,137.26639190673828,48.4290725444167,142.32061470693995,0.0
142.2471923828125,143.34004974365234,137.62161849975587,61.56738100895653,142.31362210464212,-0.002330777814556817
144.0458221435547,143.25256271362304,137.95162643432616,55.3023390076763,142.4785935369195,0.01264439551047003
143.64503479003906,143.177783203125,138.29004013061524,57.00086016046928,142.58968318007376,-0.002782360137569273
143.75253295898438,143.2105285644531,138.62063369750976,51.329070687982025,142.70043077806523,0.0007483597960935562
143.06727600097656,143.20901107788086,138.9054591369629,37.380680058780676,142.7353684183425,-0.004766920929339946
143.06727600097656,143.2074935913086,139.21628662109376,37.380680058780676,142.76697866430763,0.0
143.06727600097656,143.3985450744629,139.5271141052246,37.380680058780676,142.79557841065704,0.0
143.01834106445312,143.40631027221679,139.836962890625,33.928263977782265,142.81679390149475,-0.00034204143596827663
142.5386199951172,143.4267463684082,140.1012448120117,42.80166206294119,142.79030114850642,-0.003354262577551115
142.7931365966797,143.3914825439453,140.33777252197265,60.80780158181679,142.79057119118957,0.0017855974862897028
145.7594451904297,143.41851272583008,140.6391000366211,73.28811572358643,143.07332109587912,0.02077346758008658
145.9650421142578,143.45582275390626,140.95020904541016,73.25362522375984,143.34872309762946,0.0014105221350118047
