Date,Open,High,Low,Close,Volume
2020-10-16,,,,,
2020-10-17,,,,,
2020-10-18,,,,,
2020-10-19,211.34424946460723,213.14684552779775,204.92012353136917,205.3995361328125,27625800.0
2020-10-20,206.91451708098484,208.41986529898946,204.31609389953766,205.81185913085938,22753500.0
2020-10-21,204.34482399890584,207.98836272167927,204.34482399890584,205.95565795898438,22724900.0
2020-10-22,205.1215285452284,207.16383150568075,202.98335181479032,206.04200744628906,22351500.0
2020-10-23,206.17621001281267,207.37474167806434,204.38321132336048,207.32679748535156,18879600.0
2020-10-24,206.17621001281267,207.37474167806434,204.38321132336048,207.32679748535156,18879600.0
2020-10-25,206.17621001281267,207.37474167806434,204.38321132336048,207.32679748535156,18879600.0
2020-10-26,205.0447987142182,207.4322643762984,199.531553173154,201.43002319335938,37111600.0
2020-10-27,202.8778744322452,205.83105858814426,201.6697596264064,204.4695281982422,36700300.0
2020-10-28,199.11926060668324,200.24108452138293,193.77861096334297,194.334716796875,51195600.0
2020-10-29,195.66747987590986,198.8220085768547,194.99629048248485,196.29071044921875,31432600.0
2020-10-30,195.12090470668866,195.87837008606184,191.400658696857,194.13331604003906,36953700.0
2020-10-31,195.12090470668866,195.87837008606184,191.400658696857,194.13331604003906,36953700.0
2020-11-01,195.12090470668866,195.87837008606184,191.400658696857,194.13331604003906,36953700.0
2020-11-02,195.87841969764497,196.82766203875832,191.88011983803784,193.99913024902344,30842200.0
2020-11-03,195.49490312023417,199.55073031837892,194.75660349250577,197.93031311035156,27512000.0
2020-11-04,205.20781312721707,209.33076521149155,203.67368665801723,207.480224609375,42311800.0
2020-11-05,212.89755302685435,214.8919113114552,212.0441991357498,214.09608459472656,36080100.0
2020-11-06,213.10851615008812,215.1220552290364,209.05268903276433,214.50840759277344,25231900.0
2020-11-07,213.10851615008812,215.1220552290364,209.05268903276433,214.50840759277344,25231900.0
2020-11-08,213.10851615008812,215.1220552290364,209.05268903276433,214.50840759277344,25231900.0
2020-11-09,215.19880072888262,218.7272715981785,208.90890769716995,209.3979034423828,44395000.0
